doc_id,topic,probability,preprocess_disc
183,0,0.9997266530990601,pl sp líder revisão orador bom noite obrigar cessão palavra bom noite todo presente gostar cumprimentar distância amigo maria   teresa_belandria embaixadora_da_venezuela prazer têla brasil pessoa conhecer desde 2016 chegada presidente_bolsonaro reconhecer juan_guaidó presidente_da_venezuela maria_terês enviar embaixadora_da_venezuela brasil gostar cumprimentar tomás ministro enviar governo juan_guaidó deputada_major_fabiano encontrar brasil desde início governo_bolsonaro gostar mandar saludo juan_guaidó enfim povo venezuelano ontem dia 5 julho comemorar 211 ano independência independência venezuelo deputado_diego vir principalmente mão dois pessoa influenciar outro refirome simón_bolívar militar venezuelano falecer 1830 francisco_de_miranda outro militar caraca bastante influenciar ideal liberal servir exército real espanhol lutar guerra_de_independência_dos_estados_unido amizade deputada_major_fabiano thomas_jefferson próximo george_washington levar ideia liberal venezuela junto dois pai fundador liberdade estado   unidos independência venezuelo declarar 5 julho 1811 ontem 211 ano ano batalha perda país conseguir atingir ideal patriota ano seguinte independência venezuela acabar passar desafio metade século xx conseguir estabelecer democracia levar ano democracia chegar junto liberdade começar promover prosperidade povo prosperidade durar ano venezuela principal país mundo senão principal distribuição petróleo paíschave américo   latino comércio petróleo exportador novela mulher lindo algum misse venezuelano eleitas miss   universo deputado_general infelizmente chegar hugo_chávez maduro vir regime totalitário autoritário ver américa_latina 200 ano independência venezuelo hoje encontrar sequestrar tirania regime opressor comandar maduro regime narcotraficante maduro colecionar atrocidade assustar todo mundo imprensa lá censurar violentamente controlar existir liberdade transparência país atualmente 239 preso político vejam viver todo dia condição degradante submetir torturo prisão chamar la_tumba sete andar abaixo terra ambiente sempre temperatura zero grau prender passem frio fome saibam dia noite ração comer líder_altineu dar pessoa sobreviver pequeno pessoa sobreviver todo dia submetir tortura degradante pessoa tentar lutar contra regime maduro gritar liberdade nada ausênciar serviço essencial então gritante calamidade marcar regime socialista venezuela todo mundo deputado_general_gir eletricidade água luxo oferecir população pouco hora dois vez semana qualquer precise aparelho sobreviver hospital praticamente decretar morte grávir filho deputado_general_girão necessite uti exemplo mãe filho morrer existir energia elétrico constante então utis neonatal praticamente decretação morte mãe bebê perder filho logo têlo saúde realmente mergulhar absoluto caos ausênciar atendimento faltar simples medicamento condenar cidadão pacífico morte diariamente ano brasil comemorar bicentenário dia 7 setembro hoje governo patriota defender liberdade valor democracia tempo olhar lado irmão venezuelano laço fraterno encontrar motivo sequer estender mão comemoração sim ajudálos escapar tirania voltar aterrorizar país livre próspero venezuela 30 milhão habitante 20 população evadir venezuela 62 milhão venezuelano 750 mil beneficiado operação_acolhida brasil 750 mil 356 mil viver hoje brasil sempre atendir operação_acolhida pacaraimo realizar forças_armar principalmente exército_brasileiro presente orgulho esquerdo tanto integração saibam integração real humanitário laço construír processo durar sempre dia levantar mão céu termos democrático continuar erguer mão irmão venezuelano continuar operação pacaraimo ativo 76 mil venezuelano interiorizar brasil beneficiar liberação papel possibilidade trabalho hoje 30 criança operação_acolhida pacaraima portadoro necessidade especial hoje conversar mizael entidade cuidar deficiente são_paulo tomar conhecimento enviar conjunto forças_armar pessoa treinar acolhedor fim entender pouco acolher família família inteiro vier cá deputado_general_gir mulher vier sozinha prostituir meio caminho conseguir chegar pessoa médico dentista militar deputada_major_fabiano profissão largála deixar tudo trás meio caminho perder tudo chegar pacaraimo sair carro cidade condição assaltar meio caminho milícia cubano hoje parte seguranço venezuelo país viver narcoditador aterrorizar vida pessoa desejar povo venezuelano liderar presidente_guaidó acolher brasil legítimo reconhecer governo_brasileiro irmanar todo legítima assembleia_nacional_da_venezuela desejar fundo coração comemoração independência consigam libertar venezuela breve possamos comemorar verdadeiro independência venezuelo libertação definitivo povo venezuelano comemorar ontem 211 ano independência venezuela livre dia regime narcoditador cair país voltar verdadeiro democracia grande abraço todo venezuelano brasil todo irmanar irmão venezuelano bom noite
110,0,0.9996247887611389,pl rj discursar revisão orador sr_presidente seguir moção  requeiro termos art 222 regimento_interno_do   senado_federal c ccom art 131 regimento_comum_do_congresso   nacional apresentação votar aplauso algum pessoa entidade vir pronunciar contra crime bárbaro vivenciar país último tempo tomar conhecimento semana sr_presidente estupro jamais imaginaríamos ver ocorrer momento nobre humano mulher estuprar momento parto vejam deputado_weliton possível quase 1 mês enfermeira organizar flagrante preparar sala colocar móvel posição correto deixar ambiente forma filmar tudo acreditássemos pessoa cometer tipo crime deputado_calil vejam atitude enfermeira indignar ver sr_presidente crime bárbaro brasil situação inimaginável caso procuradora_gabriela ambiente trabalho agredir pontapé colega trabalho insubordinação ocorrer ambiente trabalho respeitar hierarquia tribuna momento ouvir tempo todo todo repudiar crime bárbaro pedir vexo presidente_do_congresso comecemos caminho inverso aplaudir pessoa banalizar vida indignar colega trabalho procuradora cena chocar todo mundo puxar chefe perna ousar insurgir contra colega trabalho enfermeira demitir diretor médico colocar defesa dignidade vida caso henry caso parte congresso votar matéria contra violência institucional assistir promotor caso mariana_ferrer revitimizála instituição dever acolhêla ninguém deputada_carmen_zanotto certo errar instituição público dever acolhêla hora casa todo ambiente aplaudirr pessoa entender vida grande bem entender indignar todo dia ver diariamente crime feminicídio estupro bebê bebê sr_presidente pouco tempo menina apenas 2 ano deputada_dra soraya_manato perder útero após vítima pedofilia sobre colocar luz presidente_rodrigo_pacheco debate trazer plenário aplaudirr pessoa ficar quieto abaixar cabeça medo vítima perder emprego dar basta vexo pautar projeto lei senado x desenhar mão representasse pedir socorro bastar violência contra mulher quinto país mundo caso violência doméstico violência contra maria_da_penha levantar sr_presidente extrapolar ver cena caso procuradora_gabriela violência ambiente casa lembrar algum flexibilizar uso arma branco pois 70 mulher país mortas arma branco dentro casa 2 dia sr_presidente mulher pedir socorro vizinho após ficar 5 ano presa quarto vizinho importar mulher jogar papel pedir socorro mulher ficar 5 ano sair casa ciúme dar bastar indignar todo dias clamar senador senador levante tribuna tragir fato chocante inspirar pessoa tomar atitude permitir violência acabar cultura briga marido mulher botar colher coloquar colher panela sapato proteja vida pedir vexo nome todo bancada feminino câmara senado nome agradecer especialmente vexo ouvir importância ato desde sessão passado acolher nota repúdio moçãor agora aplauso herói heroína calar defender dignidade vido rodrigo_pacheco senador querido tão querido chegar casa comigo obrigar todo vez levar vexo assunto vexo colocar lado causa assunto mulher homem assunto respeito vida dignidade vida mulher apanhar significar família destruir filho problema venham defender família der bastar violência obrigar presidente_rodrigo_pacheco ficar registrar casa nome todo congresso_nacional moçãor aplauso diariamente promover lei aplicar pessoa trazer evidência fim agressor definitivamente enquadrar obrigada
21,0,0.9995641708374023,concordar tudo pai palmeirense brincadeira parte começar outro assunto matéria eleição questão instituto pesquisa todo mundo ver preciso entrar detalhe todo mundo ver principalmente colega deputado_federal paulo eduardo_martins achar visão todo diretamente prejudicar pesquisa ipec sair dia antes eleição dar 14 intenção voto tipo coisa ocorrer movimento eleitor votar sergio_moro tentar evitar reeleição senador_alvaro_dia paraná abandonar voto próprio paulo_eduardo_martins bem diferença moro paulo_eduardo_martins ficar cerca 3 paulo_eduardo_martins dobro número voto relação àquilo ipec prever então apenas citar caso outro caso bem notório deputada_professora_dorinha_seabra_rezende cerca 19 intenção voto pesquisa saber ipec datafolha campanha senador tocantins 50 voto famoso frase margem erro 30 ponto 30 ponto menos difícil crer exista ciência trás tudo máfé junto deputado_paulo_eduardo_martins deputado_carlos_jordy rio_de_janeiro deputado_capitão_derrite são_paulo protocolar pedir instauração cpi investigar instituto pesquisa acabar tempo farra acontecer notório intenção manipular eleitor preço ouro alguém pagar pesquisa valer lembrar matéria 2014 yahoo  agora quase 10 ano atrás 2014 yahoo  levantamento mostrar datafolha errar 64 previsão cargo executivo então hora ver pagar pesquisa metodologia colocar freio vontade todo instituto pesquisa maioria errar exemplo eleição presidencial errar revelar margem diferença alto 10 lula bolsonaro esquerdo desesperar armar pesquisa tentar dar vitória lula primeiro turno lula conseguir vitória primeiro turno ciro sempre 10 voto ficar torno 10 campanha presidencial passado eleição presidencial 3 quê desidratar voto útil lula esquerdo onde avançar enquanto bolsonaro apoio vários governador difícil imaginar ocorrer voto zema lula minas_geral ratinho_júnior lula paraná cláudio_castro lula rio_de_janeiro tendência agora todo voto revertir bolsonaro então campo percorrer certamente tempo igual televisão dois lado disputar interessante termino alertar brasileiro parte questão político político b sim questão princípio deputada_adriana_ventura novo diferença dúvida votar bandido pessoa ninguém nunca ah lula absolver mentira  próprio mente absolver onu vez pretensão esperar alexandre_de_moraes paladino fake news algum coisa contra campanha lula pretensão ninguém bobo todo mundo saber jogo jogar agora eleitor achar buraco rua escola mal reformar dedo corrupção pois sim lula voltar ainda mau ver deputado_de_esquerda defender estado grande servidor público lixar servidor público pobre carteiro assaltar postali 7 bilhão real carteiro humilde servidor receber média 2 mil real mês 20 descontado salário folha pagar rombo político trabalhar dar tríplex lula sítio atibaia lá votar agora culpa carregar votar bolsonaro 22
106,0,0.9995531439781189,sr_presidente inicialmente destacar lembrar perfeitamente primeiro ano cota racial rio_de_janeiro ano vestibular uerj primeira vez cota sempre paliativo colocar cota corrigir disparidade existir ensino público privado bem hoje 38 ano idade congresso aparentemente nada substancialmente alterar pese recentemente durante governo_do_pt governo sob lema pátria_educadora então 50 ano cota racial resolver problema fato discussão amplo sobre tema venhar hoje prezar deputado_paulo_eduardo_martim felicitar candidatura senar estado paraná honra presença vexo algum projeto entrar pauta semana_da_segurança_público novo cangaço considerar crime hediondo matéria aprovar obviamente restringir saída temporário prever crime profissional furto roubo inserir deputado_vinicius causa aumento pena habitualmente dedicar tipo delito criar regime penitenciário segurança máximo criar crime furto calamidade evitar saque ocorrer enchente coisa tipo votar ação combate suicídio promoção saúde mental profissional segurança público outro tema primeiro coisa chamar atenção assistir ver esquerda votar 2017 debate grande sobre fim saír temporário pt mostrar contrário extinção benefício prisional saber muitas vez bandido pegar flagrante ficha criminal dar volta quarteirão evitar cara ficar tempo prender pouco tempo delinquir sociedade convido todo assistir documentário brasil paralelo chamar entre_lobos raioxda segurança público prezar colega policial federal deputado_sanderson acabar chegar finalizar colega catarinense recentemente comissão_de_segurança_públicar core rio_de_janeiro tropa elite polícia_civil puder junto outro dar volta blindar arredor comunidade dominar tráfico droga além termos ver luz dia bandido armar gente pistola correcorre chegar famoso caveirão puder perceber após decisão ministro_fachin inaugurar novo rio_de_janeiro barricada delegado_dr_fabrício comandante core levounos comunidade favela pudéssemos ver próprio olho polícia entrar primeiro remover trilho trem pilastrar prédio incrível bandidagem tranquilidade verdadeiro fortaleza stf reclamar stf adpf 635 protocolar psb partido_socialista_brasileiro ver gostar esquerda dever bater palma impedir incursão policial favela bem tranquilidade criminoso lucrar armar óbvio esperase algum dia retorne normalidade confronto tornar intenso bandido entregar arma existir papel escrito estatuto_do_desarmamento polícia bravo herói lá catar cara traficante ainda sustentar muitas vez gente elite estimular consumo droga vez pedir legalização droga pedir legalização droga efeito ver caso droga legalizar brasil hoje prender tráfico droga automaticamente libertar crime deixar existir direito conhecer abolitio criminis apelo stf ainda usar desculpa pandemia acabar restrição polícia trabalhar peçar todo unar contra legalização droga quanto conforto der bandido assassinar cometer latrocínio outro crime
109,0,0.9995492696762085,discurso na_íntegra encaminhar capitão_alberto_neto exmo sr_presidente gestão comercial amar zona zona_franca_de_manaus zfm tornase referência investimento planejar bemsucedido mérito perspectiva star reunir excelente oportunidade negócio diverso área oferecer benefício facilidade investidor dentre setor atuar destacamse mineração pisciculturo bioeconomia eletroeletrônico veículo químico termoplástico mecânico infraestrutura energia economia criativo zfm apresentar principal área atração investimento produtivo estado possuir particularidade exclusividade comercial livre comércio tempo implantar país surgir único zona franco criar hoje brasil objetivo modelo zona franco empregar manaus restringir estímulo exportação estender benefício comércio ligar mercado doméstico ideia alg incentivo fiscal citar seguinte redução 88 imposto_de_importação incidente sobre insumo destinar industrialização redução proporcional valor agregar nacional tratar bem informático i senção imposto_sobre_produtos_i ndustrializar ipi incidente sobre mercadoria estrangeiro admitir zfm destinar consumo interno industrialização qualquer grau estocagem reexportação sobre mercadoria produzir zona_franca destinar consumo interno destinar comercialização qualquer ponto país programas_de_integração_social formação patrimônio servidor público pis__pasep contribuição_para_o_financiamento_da_segu_ridade_social cofim alíquota zero entrada venda interno indústria alíquota 365 venda produto acabar restante país redução 75 imposto sobre renda adicional restituível exclusivamente reinvestimento ler toda amazônia_legal crédito estímulo 55 100 imposto sobre circul_ação_de_mercadorias_e_serviço icms vincular contribuição fundo financiamento ensino alto turismo pde pequeno microempresa port polo_industrial_de_manaus pim possuir 500 indústria segmento eletroeletrônico dois roda naval mecânico químico metalúrgico termoplástico gerar 100 mil emprego direto indireto 2021 faturar ento global r 1586 bilhão exportação us 4491 milhão além apresentar vantagem competitivo relativo incentivo fiscal mão obra capacitar localização estratégico acesso aéreo fluvial transporte insumo produto fim tange segurança jurídico emenda_constitucional 83 2014 prorrogar prazo vigênciar benefício fiscal zfm ano 2073 tratar ainda dimensão zfm área_de_livre_comércio alc tabatinga possuir livre comércio regime tributário voltar desenvolvimento tividade econômico local i senção imposto_de_importação incidente sobre bem estrangeiro empregar industrialização mercadoria consumir território alc ficar disposto seguinte forma i senção imposto_sobre_produtos_industrializados ipi incidente sobre bem nacional estrangeiro empregar industrialização mercadoria co nsumir território alc envio bem produzir alc par mercado interno brasileiro equiparar importação normal efetuar país cobrandose todo tributo aplicável exceção incluído zona_franca_verde zona_franca_verde possuir ampliação incentivo fiscal vigente alc tabatinga consistir isenção ipi incidente sobre bem produzir enclave cujo composição final preponderância matériasprima origem regional proveniente segmento animal vegetal mineral agrossilvopastoril
3,1,0.9996154308319092,bom dia todo deputada_luizianne ceará sempre festa gostar expressar hoje casa preocupação preocupação sentido retirarmos discurso plenário algum palavra representar verdade agressivo autoridade esperar próximo legislatura honrado eleitor rio_grande_do_norte prossigar missão então missão continuar general_girão agradecer todo votar àquele votar demonstrar satisfação trabalho correto diferenciar estado_do rio_grande_do_norte comprar ninguém comprar voto infelizmente ainda existir política nacional pessoa amadurecer eleição algum jovem exemplo nikolas minas_geral abrenos leque oportunidade sim juventude entranhar política negacionismo tentativar inoculação inverdade lamentar juventude sofrer concito jovem buscar verdade buscar verdade respeito todo tema procurar ler jovem hoje celular ler pouco leitura importante trazer conhecimento refiror trazer somente cultura geral trazer conhecimento conhecimento permitir verdade então usar aparelho celular buscar conhecimento buscar informação pessoa contentamse primeiro informação rapidamente acabar sofrer consequência sobre consequência viver semana triste política nacional atitude tomar ontem supremo_tribunal_federal repito lamentável vir plenário câmara_dos_deputar sempre algo negativo relação supremo_tribunal_federal corte_maior dever envergonhar mudar tônico ontem supremo_tribunal_federal ministro determinar todo mundo saber desmonetizou várias rede social conservadoro coincidência somente rede social conservadoro defesa deus__da pátria família liberdade todo mundo saber lado pessoa operador rede pessoa trabalhar junto então empregado recurso profissão recurso sustentar desmonetizar mostrar realidade cometer outro lado oposição teimar insistir sentir envergonhar resposta verdade oposição candidato presidência_da_repúblicar expresidiário inocentar julgamento anular aliás dever recomeçar investigação decisão voltar processo origem tudo começar novo esperar esperar prescrever crime inclusive crime assumir amigo antigo servidor diretor estatal principalmente petrobra lamentavelmente operador rede social desmonetizar gerouse desemprego togar stf tse pensar desempregado agora pessoa sustentar tudo quê mostrar verdade verdade dóir agir forma errar verdade dóir lamentável triste ver suprema_corte desmoralizar país conhecer ministro corte supremo americano europa morar polônia manifestar auto ministro suprema_corte todo hora aparecer televisão rede social ficar dar pitaco aposentar ministro_marco_aurélio_mello podre existir lá dentro então realmente lamentável passar agora assunto último ressaltar todo apoio levar estado_do rio_grande_do_norte presidente_bolsonaro presidente_bolsonaro diferentemente anteriormente sim bem respeitar mundo todo decisão adotar país relação todo guerra guerra biológico pandemia guerra bélico acontecer rússio invadir ucrânia guerra ideológico presidente_bolsonaro decisão ministros colocar brasil novo patamar destaque economia mundial inflação pequeno comparar demais país mundo inclusive estados_unir pib crescer desemprego reduzir então mal governo bolsonaro realmente mal olhar espelho retrovisor governos_passar infelizmente anteceder coragem governo  governo corrupção resposta todo pergunta presidente_bolsonaro debate último domingo todo exceção respostar cara responder sobre corrupção aliás frase bandido preso invasor preso pois referir invasor preso esquecer apoiador são_paulo assumir cadeira câmara ano vir liderança semteto são_paulo invadir aí prender prender sim invasor prender propriedade privado preservar argentino agora argentina acabar direito herança então pessoa trabalhar família trabalhar bem perder herança quê maneira governar argentina controlar inflação controlar nada esquerdo socialismo comunismo travestir outro roupa finalidade destruição princípio valor básico
6,1,0.9995354413986206,discurso na_íntegra encaminhar capitão_alberto_neto exmo sr_presidente quant vez ouvir poderi perder aula algum pois escola todo diferença vida então ideia progredir importância sque escola existir professor astronauta contador dentista arquiteto advogado médico psicólogo enfim existir todo profissão dia 15 outubro reservar dia_do_professor bem verdade dia_do_professor todo dia conhecer perto professor entender cotidiano repleto livro caderno caneta hora atividade planejamento aula correção provo outro mil atividade profissão chegar casa trabalhase próprio escola hora coordenação aula atividade extracurricular jogos_olímpico infinito feira ciência i nternaci onal tanto outro atividade transformar vida aluno preencher todo período vida professor data vejo inúmero declaração parabéns professor vejor pleno reconhec imento sociedade ess classe trabalhista deixar considerar professor verdadeiro guerreiro quase 25 milhão professor espalhar brasil aco_rdo censo_escolar_2020 censo_de_educação_superior 2019 22 milhão trabalhar especificamente educação básico fato ainda realizar prol educação brasil profissional constroer país então dever reconhecimento todo sociedade todo realmente governo_federal pouco 4 ano mandato conseguir reajustar piso salarial professor todo país reajuste pouco 30 traduzir reconhecimento professor precursor principal quebra paradigma mundo dever dar crédito distribuição dotar conhecimento acordo dar ministério_da_educação piso salarial nacional categoria passar r 288624 r 384543 valor aplicar profissional atuante magistério educação básico pública vincular instituição educação infantil fundamental ensino médio rede federal estadual municipal cumprer carga horário trabalho 40 hora semanal pensar professor rotinar algum local longínquo brasil trabalho válvulo superação desafio negar realizar ainda educação estudante corpo docente todo envolvido processo chamar aprendizagem sentido torço país cresça cada dia notadamente competir quesito tratar ótica diversos ação realizar prol melhoria cenário educacional brasil objetivo mérito concentrase capacitação profissional tanto criação política_nacional_para_recuperação_das_aprendizagens_na_educação_básico dar amparo iniciativa voltar melhoria aprendizagem recuperação déficit longo vários ano trajetória educacional brasil indiscutivelmente governo_federal trabalho mec empenhar esforço atingir nível acima bom gradativamente próspero educação ideiar sobre tal construção formatar molde reconstrução melhoria cenário várias política andamento corroborar mérito dentre programa_brasil escola programa_itinerários_formativo programa_de_inovação_educação_conectar espaço dedicar formação professor espaço criar professor rede público ensino testar experimentar equipamento plataforma metodologia diferente inovadora assim possibilitar novo prática pedagógico notadamente bom aproveitamento aprendizagem adepto inovação olhar diferenciar pois assim possível transpor dimensão grande bom vida proporcionar dúvida caminho fácil curto chegar sucesso caminho levar enxergar desafio saber superálo educação caso caminho solicitar divulgação discurso meio comunicação câmara_dos_deputar programa a_voz_do_brasil
94,1,0.9994959831237793,pl rn revisão orador bom tarde deputado_luiz_lima bom saber vexo nadar braçar mesa_da   câmara gostar pronunciamento espaço programa   voz_do_brasil pena voz aparecer lá apenas transcrição lamentável   josé_medeiros interessante pudéssemos ouvir pessoa lá interior rio_grande_do_norte conterrâneo hoje sobre dois tema bastante importante gostar iniciar palavra deputado_josé   medeiros relação processo demarcatório terra indígena infelizmente 30 40 ano viver brasil processo assim ação regular demarcação terra indígena algum laudo antropológico fraudar caso raposa_serra_do_sol referendar supremo_tribunal_federal vez consigo tribuna deputado_luiz_lima lembrar algum coisa errar vizinho lado gosto lamentável palavra deputado_josé_medeiros insegurança jurídico envolver demarcação terra indígena país grande pessoa produzer saber onde produzir qualquer região brasil terra indígena general_heleno bem 2009 ação brasílio tudo ocupar antepassado pudesse chamar terra indígena avenida_vieira_souto avenida_nossa_senhora_de_copacabana avenida_atlântico terra indígeno lá morar nativo encontrar rio   de_janeiro sobre despiora despiora puxar bem antes partir 2014 2015 2016 2017 2018 vejam número 2018 desemprego 1230 agora 2022 apesar pandemia guerra_da rússia contra ucrânia apesar loucura guerra ideológico desemprego 930 pib época 2017 2018 180 hoje 460 déficit fiscal 108 bilhão real 2018 2022 superávit 109 bilhão real estatal dar prejuízo 180 bilhão real hoje estatal dar lucro 187 bilhão real violência época crime violento letal intencional 61 mil homicídio ano agora 41 mil homicídio número alto ainda corrigir coisa seguranço público reduzir número seguinte deputado_luiz_lima brasil despiorando impressionante culpa culpa presidente_bolsonaro despiorar brasil assim esquerdar alienar continuar culpa bolsonaro bastasse clima despiora viver sim melhorar rio_grande_do_norte estado governo pt cada dia piorar governador atrapalhar lema trabalhar parecido trabalhar atrapalhar proibir limitar reduzir chance realização obro recuperação asfáltico estrada_do_melão importantíssimo produção melão rio_grande_do_norte deputado_joão_maia chegar agora obra atrasar hoje codevasfr recurso mão começar obra 45 dia quase 4 mês obra continuar parada faltar detalhe governo_do   estado liberar impressionante estrada rio_grande   do_norte chamar buraco intervalo buraco encontrar pequeno trecho estrar vez trecho estrar pequeno trecho buraco exatamente contrário trecho buraco queijo suíço estrada meio pena desgoverno acabar coisa todo governador professora origem dever aula pronto recomeçar entretanto pandemia considerar controlar condição retomar aula colégio estadual condição aula acontecer pronto lamentavelmente área conseguir lamentável acabar
93,1,0.9994525909423828,pl rj revisão orador presidente_josé_medeiros honra vexa presidir sessão pouco recebi telefonema chamar d_augusta residente pequeno cidade estado_do_rio_de_janeiro chamar laje_do_muriaé apenas 8 mil habitantes d_augusta nascer 1940 portanto imaginar completar prestes completar 82 ano durante mandato 92 município estado_do_rio_de   janeiro graças deus fiz nenhum viagem exterior dediqueime fato conhecer estado_do_rio_de_janeiro d_augusta eleitora conheci campanha 2018 desde então escrever bastante gosto ouvir pessoa idade d_augusta nascer meio primeiro vargas primeiro era_vargas 1930 1945 d_augusta nascer 1940 vivenciar retorno getúlio_varga vivenciar transferência capital rio_de_janeiro brasília 1960 vivenciar fusão estado_da_guanabara estado_do_rio_de   janeiro 1974 vivenciar fim regime militar escrever carta gostar dar voz d_augusta bem humorado inteligente escrever seguinte luís favor leia destaque tribuna ler referência presidente_bolsonaro tom cômico inteligente sério começar assim bolsonaro machista lei aprovar favor mulher xenófobo levar água milhar família nordeste homofóbico diminuir número morto preconceito discriminação ditador defender liberdade expressão opressor dar título terra centena milhar família genocido país vacinar mundo desdobrar garantir pagamento auxílio emergencial imprudente recuperar economia após colapso mundial sanitário mau gestor derrubar diminuir desemprego controlador abrir mão banco_central estimular privatização zerar diverso imposto elitista criar pix cortar bilhão banco irresponsável ensinar amazônia verdade amazônia brasil defender agro unha dente truculento usar estratégia garantir segurança alimentar meio guerra_da_rússia ucrânia fascista perdoar 90 dívida financiamento fies insensível protegeu animal doméstico referência cachorrinho chamar algodão   josé_medeiros respeitar velho impressionante justamente velho oportunidade contato conhecimento pouco referência durante vida apoiar forma majoritário presidente_bolsonaro 60 dia eleição equilíbrio discernimento fantasma comunismo vez afastar américa latino nada contra colega defender comunismo democrata lutar sempre democracia absurdo defender regime assassinar milhão pessoa visar exclusivamente achatamento multiplicação riqueza divisão riqueza liderar politicamente país brasil uruguai paraguai último obstáculo implantação total socialismo américa_latina vencer faltar 60 dia cada através paciência amor confronto convençar eleitor mostrar dado governo existir governo perfeito governo bolsonaro menos imperfeito desde nasci 1977 pai total apoio lutar sempre maneira firme forte brasil bom presidente_medeiro
29,1,0.9994455575942993,discurso na_íntegra encaminhar capitão_alberto_neto ex mo sr_presidente tempo profer i discurso temático escalpelamento pois bem hoje presente novo discurso notar vexa tema parte outro vez hoje trazer novo ótica diante desse tipo acidente problemáticar escalpelamento mudar drasticamente hist ória vida mulher criança brasil sobretudo região_norte notadamente star pará amapá lo cal onde acontecer messe tipo acidente escalpelamento arrancar todo couro cabeludo vítima algum caso arrancar orelha sobrancelho pálpebro globo ocular fato scalpelamento arrancar tudo arrancar bom aparência fato arrancar dignidade pessoa destrói aparência destrói esperança destrói vida sse fato co mover pois star amazona problema recorrente dar atenção relevância caso consideror fundamental acolher prestar assistência vítim ousar além somente assistência doação recompor forma capilar possível cirurgia reparadoro além proporcionar restituição dignidade humano dentro diverso parâmetro social parâmetro social alcançar fato corriqueiro qualquer outro humano algo banal vítima acidente tornar tudo diferente singular estritamente delicado expectativa continuidade vida possibilidade inserção mercado trabalho tornase pequeno índice desemprego mulher relação homem grande dentro estatística nacional vítima escalpelamento número atingir dimensão ainda grande dado comprovar 100 mulher atingir somente 8 conseguir entrar mercado trabalho dimensãor pouco possibilidade mel hor possibilidade zero aparência contar hora contratar alguém vítim maioria sequela grave aparência dever acidente margem contratação reduzir inda vez oportunidade contratação nunca acontecer sistemático inserção mercado trabalho vítima esco lpelar chance algum ficar mercado trabalho realidade vítimo escalpelamento sofrer exclusão social sequela acidente dor cabeça constante perda visão perda audição pr_oblema psicológico depressão dentre outro problema tentar minimizar dinâmico injusto exclusão propus alternativa completamente inclusivo sugeri projeto lei reservar vaga dentro empresa vítim tipo acidente notadamen região caso além fomentar curso capacitação meio parceria governo empresário região tudo fim contratar habilitar vaga disponível empresa parceir contrapartida empresário pagar pouco imposto receber bom condição financiamento banc ário lutar causa cho humanamente justo proporcionar bom condição vida pessoa brigar solicitar divulgação discurso meio comunicaçã câmara_dos_deputado programa a_voz_do_brasil
